year,country,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
1985,"Switzerland",28.77514,1.630498,39.48014,2.232826,27.02348,3.656298,10.705,1.782377
1986,"Switzerland",28.84982,1.533026,39.58363,2.112503,27.05136,3.070389,10.73381,1.52804
1987,"Switzerland",28.9245,1.51248,39.68711,2.098072,27.05815,2.927446,10.76261,1.47317
1988,"Switzerland",29.22412,1.439392,39.97024,1.995861,26.83686,2.603754,10.74612,1.332139
1989,"Switzerland",29.52373,1.439743,40.25336,1.990891,26.60131,2.754587,10.72963,1.40194
1990,"Switzerland",29.9598,1.108389,40.4454,1.520331,25.8972,1.983361,10.4856,1.016692
1991,"Switzerland",30.39586,.815452,40.63744,1.100564,25.18756,1.459611,10.24158,.7414736
1992,"Switzerland",30.7,.478377,40.6,.6,24.41022,1.124854,9.914884,.5382347
1993,"Switzerland",30.60808,.6459853,40.35781,.8694616,24.14868,1.156818,9.749734,.5797452
1994,"Switzerland",30.52577,.9010802,40.11035,1.255447,23.87332,1.656944,9.584583,.8354223
1995,"Switzerland",30.44345,1.186107,39.86288,1.677012,23.58333,2.360878,9.419433,1.172678
1996,"Switzerland",30.36114,1.483916,39.61542,2.112966,23.27778,3.15074,9.254282,1.538777
1997,"Switzerland",30.16959,1.419885,39.57662,2.007679,23.70745,2.70088,9.407028,1.342538
1998,"Switzerland",29.88093,1.064521,39.44783,1.523495,24.22275,1.774157,9.566895,.9160452
1999,"Switzerland",29.02199,.7976881,39.23755,1.129307,26.02205,1.241549,10.21556,.6533179
2000,"Switzerland",28,.481119,38.9,.7,28.03159,1.250411,10.90854,.6050228
2001,"Switzerland",27.71457,.4360215,39.18472,.6216034,29.26806,.7326488,11.47015,.3882413
2002,"Switzerland",27.3,.493731,39.3,.7,30.56862,1.205505,12.01509,.6069356
2003,"Switzerland",27.34276,.4222204,39.83441,.5668846,31.35666,.6940031,12.49164,.3612822
2004,"Switzerland",26.8,.530851,39.6,.6,32.29179,1.20496,12.78655,.564169
2005,"Switzerland",28.81108,.6866578,42.10839,1.006025,31.57118,1.01517,13.29731,.6069794
2006,"Switzerland",29.99987,.9288766,43.48709,1.431807,30.99288,1.544319,13.48723,.9467316
2007,"Switzerland",30.71141,.8009444,44.26571,1.33652,30.6015,1.226606,13.55429,.8281707
2008,"Switzerland",30.38595,.7638249,43.35089,1.300862,29.88695,1.223982,12.96495,.8099672
2009,"Switzerland",30.2257,.647792,42.84559,1.14087,29.43685,1.106939,12.61989,.7239687
2010,"Switzerland",29.88913,.6733853,41.93309,1.179785,28.70154,1.204871,12.04396,.7561429
2011,"Switzerland",29.73913,.7123578,41.54255,1.232087,28.38821,1.400629,11.80342,.8362422
2012,"Switzerland",29.61056,.7747965,41.08609,1.344892,27.89627,1.709118,11.47552,.976192
2003,"Syria",35.64994,1.525459,41.86837,4.019292,,,,
2004,"Syria",35.52104,1.565799,41.67535,4.023934,,,,
1961,"Taiwan",44.71115,.5457681,45.5652,1.223094,,,,
1964,"Taiwan",31.97864,.4079954,32.64365,.8444657,,,,
1968,"Taiwan",28.54435,.8425196,29.83841,.873517,,,,
1970,"Taiwan",26.88104,1.103938,29.26139,.6689112,,,,
1971,"Taiwan",25.71024,1.552144,29.00242,.6333851,,,,
1972,"Taiwan",26.26749,1.058119,28.63758,.6192895,,,,
1974,"Taiwan",26.49267,.6103404,27.55248,.7200844,,,,
1975,"Taiwan",26.32755,.5851769,27.07227,.8268636,2.709198,1.991306,.7447168,.5531163
1976,"Taiwan",26.22303,.5151829,26.96801,.6848879,2.739005,1.455771,.7449815,.4043749
1977,"Taiwan",26.12306,.5075232,26.83475,.6608989,2.630397,1.438601,.7116977,.3963038
1978,"Taiwan",26.13046,.4260593,26.8139,.5415673,2.534818,1.175144,.6834396,.3230487
1979,"Taiwan",26.27306,.363254,26.90187,.4513824,2.328139,.976212,.6288106,.2684292
1980,"Taiwan",26.46006,.2639835,27.03086,.3112006,2.108061,.622995,.5707985,.1717137
1981,"Taiwan",26.7,.209888,27.2,.2,1.823184,.7565467,.4964908,.2072085
1982,"Taiwan",26.66584,.1536654,27.20143,.1895061,1.967325,.4221981,.5355914,.116947
1983,"Taiwan",26.67822,.1300652,27.23758,.2016388,2.05106,.4478486,.5593508,.1251523
1984,"Taiwan",26.70837,.1266489,27.29257,.2016007,2.137923,.4472097,.5842003,.1254578
1985,"Taiwan",26.80056,.1388938,27.39301,.183366,2.161024,.4155554,.5924512,.1163899
1986,"Taiwan",26.9,.194857,27.5,.2,2.174564,.7268343,.5987675,.202247
1987,"Taiwan",27.03945,.1393292,27.65115,.2015801,2.209874,.4510494,.6117019,.1279569
1988,"Taiwan",27.17577,.1286046,27.8098,.2368478,2.275974,.5309414,.6340249,.1523629
1989,"Taiwan",27.2181,.1282607,27.92688,.2340275,2.534259,.5191786,.7087779,.1501942
1990,"Taiwan",27.22236,.1392609,28.08648,.1994764,3.074533,.4182073,.8641113,.1218128
1991,"Taiwan",27.1,.194622,28.1,.2,3.582049,.6572937,1.007438,.1880697
1992,"Taiwan",27.57955,.1420057,29.07727,.1825146,5.149512,.373091,1.497728,.1140993
1993,"Taiwan",27.932,.1370663,29.90368,.2012243,6.591638,.3893231,1.97168,.1259262
1994,"Taiwan",28.17379,.1501582,30.5763,.1841856,7.856298,.3713391,2.402505,.1213587
1995,"Taiwan",28.4,.207188,31.4,.2,9.538814,.6307976,2.994874,.2060992
1996,"Taiwan",28.54203,.168004,30.66938,.1632815,6.935909,.3777692,2.127346,.1190001
1997,"Taiwan",28.7,.229603,30,.2,4.327991,.7078339,1.298558,.2154281
1998,"Taiwan",28.85434,.1635319,30.36176,.1924043,4.963728,.3774276,1.507418,.1194225
1999,"Taiwan",28.93873,.1649171,30.53885,.2232623,5.237639,.4300118,1.600115,.1389423
2000,"Taiwan",28.9,.230933,30.6,.3,5.513124,.8408408,1.688374,.2684355
2001,"Taiwan",29.58361,.1642036,31.41711,.3139094,5.830656,.6301887,1.833506,.2137644
2002,"Taiwan",30.05782,.1539469,32.00012,.3859737,6.060344,.8365474,1.942298,.2892272
2003,"Taiwan",30.43533,.1551454,32.3901,.3830214,6.026196,.8159368,1.954768,.2853378
2004,"Taiwan",30.46746,.1787863,32.34379,.3115359,5.796112,.6647633,1.876328,.2293912
2005,"Taiwan",30.5,.232531,32.3,.3,5.561766,.822722,1.797888,.2765091
2006,"Taiwan",30.80441,.1646463,32.26015,.4265391,4.501014,.9308976,1.455745,.3182786
2007,"Taiwan",31,,32.24713,.5672271,,,,
2008,"Taiwan",31.15277,.1759543,32.26678,.6681008,3.419873,1.615983,1.114007,.5449778
2009,"Taiwan",31.40483,.2604921,32.31163,.734483,2.770118,1.684551,.9068002,.5642895
2010,"Taiwan",31.8,,32.34449,.7833637,,,,
2011,"Taiwan",31.49279,.4265167,32.37735,.8586943,2.685488,2.037455,.8845642,.6791611
1981,"Tajikistan",23.19479,4.144362,25.92606,10.19482,,,,
1986,"Tajikistan",27.26681,2.442613,29.72408,5.395916,,,,
1987,"Tajikistan",27.8439,1.87009,30.19115,4.067652,,,,
1988,"Tajikistan",28.421,1.371854,30.65821,2.865741,,,,
1989,"Tajikistan",28.34016,1.102285,30.19278,1.972644,,,,
1990,"Tajikistan",29.16168,.9975795,31.1141,1.85432,,,,
1991,"Tajikistan",29.42903,1.050005,31.52775,1.945927,,,,
1992,"Tajikistan",29.69638,1.180524,31.9414,2.191015,,,,
1993,"Tajikistan",29.96373,1.366946,32.35505,2.545633,7.022017,5.746117,2.391312,1.962521
1994,"Tajikistan",30.23108,1.589724,32.7687,2.970813,7.211206,7.211346,2.537611,2.46749
1995,"Tajikistan",30.49844,1.83567,33.18235,3.440494,7.342674,8.802197,2.683909,3.018617
1996,"Tajikistan",30.64876,1.644971,33.31595,3.130207,7.454827,7.143776,2.66719,2.493547
1997,"Tajikistan",30.79909,1.580748,33.44956,3.059458,7.422851,6.605364,2.650472,2.333925
1998,"Tajikistan",30.94941,1.657765,33.58316,3.243959,7.251458,7.3759,2.633754,2.607745
1999,"Tajikistan",31.09974,1.858546,33.71677,3.645154,6.941507,9.145447,2.617035,3.205802
2000,"Tajikistan",31.38263,1.626166,34.06542,3.157582,7.333142,7.090242,2.68279,2.551982
2001,"Tajikistan",31.66552,1.466995,34.41407,2.796613,7.611317,5.609672,2.748545,2.069187
2002,"Tajikistan",31.94842,1.40612,34.76272,2.615207,7.785735,5.049669,2.8143,1.89313
2003,"Tajikistan",32.23131,1.455922,35.11137,2.650493,7.863239,5.603978,2.880055,2.102339
2004,"Tajikistan",32.37835,1.454803,35.25734,2.706933,7.809046,5.729512,2.878995,2.163089
2005,"Tajikistan",31.96029,1.324478,34.78033,2.407581,7.858608,4.456886,2.820039,1.680827
2006,"Tajikistan",31.54224,1.324098,34.30332,2.337677,7.816496,4.288934,2.761082,1.595353
2007,"Tajikistan",31.12419,1.453765,33.82631,2.516415,7.675037,5.417623,2.702126,1.959301
2008,"Tajikistan",31.02852,1.421879,33.72679,2.470286,7.702235,5.218904,2.698264,1.886449
2009,"Tajikistan",30.93286,1.439473,33.62727,2.51826,7.69061,5.484978,2.694403,1.974676
1964,"Tanzania",28.42592,4.475399,42.71575,3.40154,,,,
1967,"Tanzania",37.41909,3.008978,56.20148,1.929203,,,,
1968,"Tanzania",37.38928,3.036317,56.17189,1.944808,,,,
1969,"Tanzania",37.78148,2.802858,56.78678,1.993776,,,,
1977,"Tanzania",49.89943,4.001034,55.23953,2.851067,,,,
1991,"Tanzania",38.16106,1.657819,43.58617,3.454444,,,,
1992,"Tanzania",37.44757,1.635096,42.77018,3.299104,,,,
1993,"Tanzania",37.37146,1.536621,42.46725,3.134758,,,,
1994,"Tanzania",37.02636,1.484486,42.12846,3.091969,,,,
1995,"Tanzania",36.68126,1.453324,41.78967,3.105295,,,,
1996,"Tanzania",36.33616,1.444492,41.45087,3.174032,,,,
1997,"Tanzania",35.99107,1.458396,41.11208,3.294713,,,,
1998,"Tanzania",35.64597,1.494401,40.77329,3.461909,,,,
1999,"Tanzania",35.30087,1.550969,40.4345,3.669268,,,,
2000,"Tanzania",34.95577,1.625955,40.09571,3.910405,,,,
2001,"Tanzania",35.04391,1.652882,40.20905,3.922469,,,,
2002,"Tanzania",35.46221,1.611659,40.75833,3.852161,,,,
2003,"Tanzania",35.8805,1.63843,41.30761,3.943441,,,,
2004,"Tanzania",36.29879,1.730043,41.85688,4.185751,,,,
2005,"Tanzania",36.71709,1.877026,42.40617,4.555053,,,,
2006,"Tanzania",37.13538,2.067604,42.95544,5.023415,,,,
2007,"Tanzania",37.55367,2.290924,43.50473,5.565886,,,,
1962,"Thailand",46.18022,2.905666,53.57912,2.682556,,,,
1968,"Thailand",48.87688,4.782336,51.25199,2.174701,,,,
1969,"Thailand",49.12223,4.399911,51.30573,2.047664,,,,
1970,"Thailand",49.33178,4.700585,51.06868,2.064211,,,,
1971,"Thailand",49.75407,5.091431,51.0455,2.094223,,,,
1975,"Thailand",47.04605,8.996132,43.18475,2.641591,,,,
1981,"Thailand",45.01788,3.193796,46.05028,2.406872,,,,
1982,"Thailand",46.48425,4.485078,47.0894,2.306373,,,,
1984,"Thailand",48.30305,5.14804,48.37661,2.31522,,,,
1986,"Thailand",48.45345,5.051578,48.72111,2.156274,.6813056,7.866337,.2676613,3.824499
1987,"Thailand",47.99276,4.612415,48.62428,2.033151,1.424821,6.937327,.631521,3.356786
1988,"Thailand",47.53208,4.369967,48.52746,2.012348,2.15343,6.686125,.9953807,3.223056
1989,"Thailand",47.17952,4.04184,48.39843,1.938919,2.613647,6.006493,1.218914,2.88239
1990,"Thailand",46.82696,3.937536,48.26941,1.961579,3.060047,6.108262,1.442446,2.924177
1991,"Thailand",46.26818,3.479802,47.86743,1.903143,3.409344,4.996609,1.59925,2.364884
1992,"Thailand",45.70941,3.220127,47.46546,1.944367,3.747314,4.612249,1.756053,2.169227
1993,"Thailand",45.42248,3.778754,47.19467,2.140676,3.799237,6.02837,1.772191,2.835861
1994,"Thailand",44.22444,2.425737,46.1735,1.890825,4.224965,3.38483,1.949069,1.562091
1995,"Thailand",43.33656,1.899053,45.34621,1.795658,4.413578,2.589071,2.009642,1.190223
1996,"Thailand",42.44869,1.520317,44.51891,1.811827,4.590086,2.847526,2.070215,1.313106
1997,"Thailand",42.37673,1.561912,44.41959,1.759343,4.558325,2.427114,2.042867,1.1117
1998,"Thailand",42.30477,1.71194,44.32029,1.804046,4.510288,2.645772,2.015519,1.197678
1999,"Thailand",42.83499,2.334334,44.3884,1.968327,3.484409,3.508537,1.553411,1.558102
2000,"Thailand",42.63591,2.221148,44.33657,2.438182,3.761202,3.385164,1.700659,1.530514
2001,"Thailand",43.04547,2.789945,44.29113,2.717745,2.727522,4.532065,1.245665,2.016647
2002,"Thailand",42.37154,2.36406,44.369,4.03081,4.067282,6.010469,1.997452,2.732072
2003,"Thailand",41.93821,2.012841,44.50333,4.910022,4.973934,7.857535,2.565116,3.598081
2004,"Thailand",41.50488,1.768169,44.63766,5.986215,5.655232,10.7875,3.13278,4.889492
2005,"Thailand",41.24666,1.593572,44.53694,5.957242,6.022426,10.72675,3.290282,4.901223
2006,"Thailand",40.98844,1.499822,44.43623,6.184303,6.221183,11.60854,3.447783,5.256347
2007,"Thailand",40.50186,1.400215,44.02274,5.82539,6.652721,10.61222,3.52088,4.835326
2008,"Thailand",40.01528,1.368912,43.60925,5.744899,6.914206,10.50172,3.593976,4.771368
2009,"Thailand",39.54186,1.418074,43.21486,5.944914,7.023428,11.2534,3.673002,5.028536
2010,"Thailand",39.50179,1.416975,43.2243,5.981465,7.121908,11.23601,3.722522,5.075702
2001,"Timor-Leste",38.88613,2.059522,42.01171,8.73888,,,,
2002,"Timor-Leste",37.63775,1.863438,40.70026,7.933075,,,,
2003,"Timor-Leste",36.38937,1.707709,39.3888,7.291949,,,,
2004,"Timor-Leste",35.14098,1.604133,38.07734,6.861817,,,,
2005,"Timor-Leste",33.8926,1.563112,36.76588,6.683541,,,,
2006,"Timor-Leste",32.64421,1.589496,35.45442,6.777027,,,,
2007,"Timor-Leste",31.39583,1.680112,34.14296,7.131595,,,,
2005,"Togo",33.4468,1.52556,39.16157,3.837193,,,,
2006,"Togo",33.49078,1.502518,39.20251,3.741066,,,,
2007,"Togo",34.48486,1.482914,40.36953,3.677449,,,,
2008,"Togo",35.47894,1.543367,41.53655,3.85843,,,,
2009,"Togo",36.47302,1.675233,42.70358,4.252894,,,,
2010,"Togo",37.4671,1.863412,43.8706,4.808589,,,,
2011,"Togo",38.46118,2.092769,45.03762,5.476653,,,,
1971,"Trinidad and Tobago",55.90731,11.06507,52.76681,3.18028,,,,
1976,"Trinidad and Tobago",50.50996,9.171885,47.50716,2.766876,,,,
1981,"Trinidad and Tobago",45.12746,8.917579,42.9272,2.419012,,,,
1988,"Trinidad and Tobago",37.50407,.9861783,40.57565,1.790108,,,,
1989,"Trinidad and Tobago",37.04377,.9211326,40.39465,1.631425,,,,
1990,"Trinidad and Tobago",36.58345,.915608,40.21364,1.56815,,,,
1991,"Trinidad and Tobago",36.12315,.9706215,40.03264,1.611563,,,,
1992,"Trinidad and Tobago",35.66284,1.076935,39.85163,1.753757,,,,
1993,"Trinidad and Tobago",35.65282,1.102667,39.86598,1.746177,,,,
1994,"Trinidad and Tobago",35.6428,1.166474,39.88033,1.802223,,,,
1995,"Trinidad and Tobago",35.6668,1.122326,39.85015,1.756215,,,,
1996,"Trinidad and Tobago",35.69081,1.085728,39.81996,1.727276,,,,
1997,"Trinidad and Tobago",35.71482,1.057463,39.78978,1.716271,,,,
1998,"Trinidad and Tobago",35.73883,1.038211,39.75959,1.723542,,,,
1999,"Trinidad and Tobago",35.76284,1.02848,39.72941,1.748862,,,,
2000,"Trinidad and Tobago",35.78685,1.02854,39.69922,1.791467,,,,
2001,"Trinidad and Tobago",35.81086,1.038388,39.66904,1.850161,,,,
2002,"Trinidad and Tobago",35.83486,1.057751,39.63885,1.923473,,,,
2003,"Trinidad and Tobago",35.85887,1.086121,39.60867,2.009804,,,,
2004,"Trinidad and Tobago",35.88288,1.122816,39.57848,2.107554,,,,
2005,"Trinidad and Tobago",35.90689,1.167049,39.5483,2.215213,,,,
1961,"Tunisia",46.74268,1.628337,51.70709,3.092184,,,,
1965,"Tunisia",39.17883,5.115843,53.37028,5.169849,,,,
1970,"Tunisia",48.36618,7.189289,50.13752,4.952987,,,,
1975,"Tunisia",39.30628,2.153982,46.57023,5.958333,,,,
1980,"Tunisia",40.57168,5.45079,43.37924,9.191895,,,,
1985,"Tunisia",39.10967,2.282239,46.2969,5.578117,,,,
1986,"Tunisia",38.4886,2.078859,45.49066,5.057441,,,,
1987,"Tunisia",37.86753,1.949567,44.68442,4.749796,,,,
1988,"Tunisia",37.24646,1.909473,43.87818,4.697228,,,,
1989,"Tunisia",36.62539,1.964047,43.07194,4.90794,,,,
1990,"Tunisia",36.00433,2.105942,42.2657,5.350919,,,,
1991,"Tunisia",36.7764,1.948038,43.2384,4.958601,,,,
1992,"Tunisia",37.54847,1.889,44.21111,4.828173,,,,
1993,"Tunisia",38.32055,1.937886,45.18381,4.980252,,,,
1994,"Tunisia",39.09262,2.087124,46.15651,5.390984,,,,
1995,"Tunisia",39.8647,2.317408,47.12921,6.007549,,,,
1996,"Tunisia",39.73347,2.09206,46.79941,5.398628,,,,
1997,"Tunisia",39.60224,1.95311,46.4696,4.966743,,,,
1998,"Tunisia",39.47101,1.919414,46.13979,4.760323,,,,
1999,"Tunisia",39.33979,1.996308,45.80999,4.808494,,,,
2000,"Tunisia",39.20856,2.17208,45.48018,5.104052,,,,
2001,"Tunisia",38.75737,1.928529,44.20522,4.470549,,,,
2002,"Tunisia",38.30618,1.74315,42.93025,3.93803,,,,
2003,"Tunisia",37.85498,1.63584,41.65529,3.552205,,,,
2004,"Tunisia",37.40379,1.622167,40.38032,3.363933,,,,
2005,"Tunisia",36.9526,1.704387,39.10536,3.406133,,,,
2006,"Tunisia",36.54611,1.586273,39.36014,3.242104,,,,
2007,"Tunisia",36.13963,1.550271,39.61493,3.278382,,,,
2008,"Tunisia",35.73314,1.601928,39.86971,3.508761,,,,
2009,"Tunisia",35.32665,1.733425,40.1245,3.898984,,,,
2010,"Tunisia",34.92016,1.928498,40.37928,4.406792,,,,
1963,"Turkey",46.19477,2.775146,49.08258,4.155776,,,,
1964,"Turkey",46.65413,2.67032,50.10992,3.998952,,,,
1965,"Turkey",47.13408,2.768598,51.4015,3.790986,,,,
1966,"Turkey",48.31458,2.770446,53.9326,3.558882,,,,
1967,"Turkey",48.91566,3.038017,55.44473,3.562665,,,,
1968,"Turkey",49.73155,3.046343,57.24302,3.301756,,,,
1970,"Turkey",48.33998,3.56638,55.73267,3.740629,,,,
1971,"Turkey",47.00109,3.476763,54.11919,3.691265,,,,
1972,"Turkey",47.00909,3.433731,54.12537,3.651022,,,,
1973,"Turkey",46.52432,3.042518,53.71239,3.184575,,,,
1977,"Turkey",48.73905,2.55959,51.31129,4.269188,,,,
1978,"Turkey",48.76888,2.247063,51.11157,4.123959,,,,
1979,"Turkey",48.11391,2.593302,50.21983,4.291979,,,,
1980,"Turkey",47.71432,2.567533,49.82221,4.358228,,,,
1981,"Turkey",47.1036,2.579334,49.41454,4.249533,,,,
1982,"Turkey",46.58093,2.32768,49.29795,3.934703,,,,
1983,"Turkey",46.2895,2.108661,49.42737,3.545805,,,,
1984,"Turkey",45.40527,2.145821,48.66907,3.425734,,,,
1985,"Turkey",44.76933,2.134194,48.06172,3.203577,,,,
1986,"Turkey",43.85004,2.312052,46.8638,3.470585,,,,
